episode,excitation_0,excitation_1,force_0,force_1,marker_x,marker_y,marker_z,policy_action_0,policy_action_1,reward,step,target_x,target_y,target_z,terminated,time,tracking_error,truncated
30,0.9531532526016235,0.031569838523864746,17.03162384033203,2.662838935852051,-0.03643999993801117,0.0,0.0,0.9063065052032471,-0.9368603229522705,0.593672113768101,0,-0.1482120007276535,0.0,0.0,False,3790.24,0.111771,False
30,0.5101794600486755,0.19792956113815308,8.042892456054688,6.119288921356201,-0.09974700212478638,0.0,0.0,0.020358920097351074,-0.6041408777236938,1.1919339220809937,1,-0.1482120007276535,0.0,0.0,False,3790.3,0.048465,False
30,0.0779169499874115,0.7596093416213989,1.507099986076355,15.243425369262695,-0.12599200010299683,0.0,0.0,-0.844166100025177,0.5192186832427979,0.4938461709270478,2,-0.1482120007276535,0.0,0.0,False,3790.36,0.022219,False
30,0.31318938732147217,0.03706634044647217,5.614764213562012,1.3903499841690063,-0.13846099376678467,0.0,0.0,-0.37362122535705566,-0.9258673191070557,5.0,3,-0.1482120007276535,0.0,0.0,True,3790.42,0.009751,False
31,0.952303409576416,0.031378984451293945,17.020071029663086,2.6535770893096924,-0.03608600050210953,0.0,0.0,0.904606819152832,-0.9372420310974121,0.5933610431327817,0,-0.14494700729846954,0.0,0.0,False,3790.54,0.108861,False
31,0.48572441935539246,0.20298126339912415,7.623124122619629,6.150990009307861,-0.09806100279092789,0.0,0.0,-0.028551161289215088,-0.5940374732017517,1.1677143485343455,1,-0.14494700729846954,0.0,0.0,False,3790.6,0.046885,False
31,0.08415219187736511,0.7465447187423706,1.6391550302505493,14.974782943725586,-0.12336000055074692,0.0,0.0,-0.8316956162452698,0.4930894374847412,0.47600640676575906,2,-0.14494700729846954,0.0,0.0,False,3790.66,0.021587,False
31,0.31071561574935913,0.03702056407928467,5.575984001159668,1.3787399530410767,-0.1355469971895218,0.0,0.0,-0.37856876850128174,-0.9259588718414307,5.0,3,-0.14494700729846954,0.0,0.0,True,3790.72,0.0094,False
32,0.028069108724594116,0.9758038520812988,2.6767048835754395,17.400754928588867,0.03963100165128708,0.0,0.0,-0.9438617825508118,0.9516077041625977,0.6343540639419553,0,0.14828799664974213,0.0,0.0,False,3790.84,0.108658,False
32,0.06174898147583008,0.43347445130348206,3.588136911392212,6.31633186340332,0.10744000226259232,0.0,0.0,-0.8765020370483398,-0.1330510973930359,1.2884060119686132,1,0.14828799664974213,0.0,0.0,False,3790.9,0.040849,False
32,0.8080459833145142,0.021993368864059448,16.12000274658203,0.4807850122451782,0.13425399363040924,0.0,0.0,0.6160919666290283,-0.9560132622718811,0.5116912204149964,2,0.14828799664974213,0.0,0.0,False,3790.96,0.014034,False
32,0.03552311658859253,0.4544201195240021,1.6092950105667114,8.189570426940918,0.15021100640296936,0.0,0.0,-0.9289537668228149,-0.09115976095199585,5.0,3,0.14828799664974213,0.0,0.0,True,3791.02,0.001923,False
33,0.9552855491638184,0.031580448150634766,17.037595748901367,2.6997249126434326,-0.03915400058031082,0.0,0.0,0.9105710983276367,-0.9368391036987305,0.6012923237819672,0,-0.16663700342178345,0.0,0.0,False,3791.14,0.127483,False
33,0.6322125196456909,0.17207658290863037,10.129274368286133,5.956508159637451,-0.10936900228261948,0.0,0.0,0.26442503929138184,-0.6558468341827393,1.316989632514,1,-0.16663700342178345,0.0,0.0,False,3791.2,0.057267,False
33,0.05376988649368286,0.8200291395187378,0.9554589986801147,16.52052116394043,-0.1410199999809265,0.0,0.0,-0.8924602270126343,0.6400582790374756,0.595679018185377,2,-0.16663700342178345,0.0,0.0,False,3791.26,0.025616,False
33,0.30478382110595703,0.03989937901496887,5.421894073486328,1.4717700481414795,-0.15474699437618256,0.0,0.0,-0.39043235778808594,-0.9202012419700623,0.25158927637815476,3,-0.16663700342178345,0.0,0.0,False,3791.32,0.01189,False
33,0.08834025263786316,0.24768054485321045,1.6328389644622803,5.087576866149902,-0.16508899629116058,0.0,0.0,-0.8233194947242737,-0.5046389102935791,5.0,4,-0.16663700342178345,0.0,0.0,True,3791.38,0.001548,False
34,0.9491655826568604,0.03071311116218567,16.950828552246094,2.646744966506958,-0.03696899861097336,0.0,0.0,0.8983311653137207,-0.9385737776756287,0.654435301495075,0,-0.09104099869728088,0.0,0.0,False,3791.5,0.054072,False
34,0.0782533586025238,0.5601798295974731,1.1637749671936035,11.604888916015625,-0.06811399757862091,0.0,0.0,-0.8434932827949524,0.12035965919494629,0.5875667139987945,1,-0.09104099869728088,0.0,0.0,False,3791.56,0.022927,False
34,0.19601625204086304,0.08239924907684326,3.3783938884735107,2.189915895462036,-0.08272500336170197,0.0,0.0,-0.6079674959182739,-0.8352015018463135,5.0,2,-0.09104099869728088,0.0,0.0,True,3791.62,0.008317,False
35,0.02891799807548523,0.9740806818008423,2.685741901397705,17.374231338500977,0.039342001080513,0.0,0.0,-0.9421640038490295,0.9481613636016846,0.6422141380982402,0,0.13662900030612946,0.0,0.0,False,3791.74,0.097287,False
35,0.07742512226104736,0.340812087059021,3.6558051109313965,4.708939075469971,0.10256200283765793,0.0,0.0,-0.8451497554779053,-0.318375825881958,1.2060215734945534,1,0.13662900030612946,0.0,0.0,False,3791.8,0.034067,False
35,0.7705296277999878,0.03032812476158142,14.698624610900879,1.3185299634933472,0.1194320023059845,0.0,0.0,0.5410592555999756,-0.9393437504768372,0.3042529919652938,2,0.13662900030612946,0.0,0.0,False,3791.88,0.017197,False
35,0.025057196617126465,0.6840918660163879,1.447059988975525,12.735920906066895,0.12839099764823914,0.0,0.0,-0.9498856067657471,0.3681837320327759,5.0,3,0.13662900030612946,0.0,0.0,True,3791.94,0.008238,False
36,0.911382794380188,0.046253979206085205,16.288270950317383,2.8644649982452393,-0.03686999902129173,0.0,0.0,0.822765588760376,-0.9074920415878296,0.6704227688627242,0,-0.050981998443603516,0.0,0.0,False,3792.06,0.014112,False
36,0.021578967571258545,0.9013658165931702,0.9793829917907715,17.47951316833496,-0.04956800118088722,0.0,0.0,-0.9568420648574829,0.8027316331863403,5.0,1,-0.050981998443603516,0.0,0.0,True,3792.12,0.001414,False
37,0.026588886976242065,0.9769390821456909,2.625343084335327,17.445215225219727,0.03747199848294258,0.0,0.0,-0.9468222260475159,0.9538781642913818,0.6008275866770745,0,0.16296200454235077,0.0,0.0,False,3792.24,0.12549,False
37,0.048938095569610596,0.5711297988891602,3.6496729850769043,8.75168514251709,0.11083699762821198,0.0,0.0,-0.9021238088607788,0.1422595977783203,1.3843541559010741,1,0.16296200454235077,0.0,0.0,False,3792.3,0.052125,False
37,0.7727854251861572,0.019602179527282715,15.717363357543945,0.130389004945755,0.14690600335597992,0.0,0.0,0.5455708503723145,-0.9607956409454346,0.6925909562697409,2,0.16296200454235077,0.0,0.0,False,3792.36,0.016056,False
37,0.049621790647506714,0.27571743726730347,1.682703971862793,4.824080944061279,0.1625940054655075,0.0,0.0,-0.9007564187049866,-0.44856512546539307,5.0,3,0.16296200454235077,0.0,0.0,True,3792.42,0.000368,False
38,0.9695755839347839,0.024528473615646362,17.28093910217285,2.601141929626465,-0.03962099924683571,0.0,0.0,0.9391511678695679,-0.9509430527687073,0.5776751018438333,0,-0.20385000109672546,0.0,0.0,False,3792.54,0.164229,False
38,0.8608226776123047,0.09666264057159424,13.996965408325195,5.152740955352783,-0.12321700155735016,0.0,0.0,0.7216453552246094,-0.8066747188568115,1.5515033747139277,1,-0.20385000109672546,0.0,0.0,False,3792.6,0.080633,False
38,0.042600274085998535,0.7037737369537354,0.010172000154852867,14.937651634216309,-0.17669300734996796,0.0,0.0,-0.9147994518280029,0.4075474739074707,1.023600738522053,2,-0.20385000109672546,0.0,0.0,False,3792.66,0.027156,False
38,0.08796370029449463,0.14813494682312012,1.2693150043487549,3.45265793800354,-0.19575199484825134,0.0,0.0,-0.8240725994110107,-0.7037301063537598,5.0,3,-0.20385000109672546,0.0,0.0,True,3792.72,0.008098,False
39,0.017856210470199585,0.9862348437309265,2.514754056930542,17.567066192626953,0.04018399864435196,0.0,0.0,-0.9642875790596008,0.972469687461853,0.5585110303945537,0,0.23832200467586517,0.0,0.0,False,3792.84,0.198138,False
39,0.028402090072631836,0.9799959659576416,4.236966133117676,15.930994987487793,0.13255000114440918,0.0,0.0,-0.9431958198547363,0.9599919319152832,1.6952460203040731,1,0.23832200467586517,0.0,0.0,False,3792.9,0.105772,False
39,0.4370567500591278,0.06908708810806274,10.578071594238281,0.45519599318504333,0.20911599695682526,0.0,0.0,-0.12588649988174438,-0.8618258237838745,1.476802935428858,2,0.23832200467586517,0.0,0.0,False,3792.96,0.029206,False
39,0.631100594997406,0.036414772272109985,12.632020950317383,0.7182859778404236,0.23081499338150024,0.0,0.0,0.262201189994812,-0.92717045545578,5.0,3,0.23832200467586517,0.0,0.0,True,3793.02,0.007507,False
40,0.941988468170166,0.03486475348472595,16.829050064086914,2.7080140113830566,-0.03678499907255173,0.0,0.0,0.883976936340332,-0.9302704930305481,0.6660454320845605,0,-0.07278399914503098,0.0,0.0,False,3793.14,0.035999,False
40,0.04321599006652832,0.7711704969406128,1.0240410566329956,15.263688087463379,-0.057415999472141266,0.0,0.0,-0.9135680198669434,0.5423409938812256,0.3829183747706414,1,-0.07278399914503098,0.0,0.0,False,3793.2,0.015369,False
40,0.3591395616531372,0.03229862451553345,6.573875904083252,1.2548880577087402,-0.06667999923229218,0.0,0.0,-0.2817208766937256,-0.9354027509689331,5.0,2,-0.07278399914503098,0.0,0.0,True,3793.26,0.006104,False
41,0.028549939393997192,0.9747143983840942,2.6821579933166504,17.383129119873047,0.039510998874902725,0.0,0.0,-0.9429001212120056,0.9494287967681885,0.6398381720190047,0,0.14101800322532654,0.0,0.0,False,3793.38,0.101507,False
41,0.07042515277862549,0.38006821274757385,3.6210548877716064,5.388812065124512,0.1046999990940094,0.0,0.0,-0.859149694442749,-0.2398635745048523,1.2420655756170749,1,0.14101800322532654,0.0,0.0,False,3793.44,0.036318,False
41,0.7987963557243347,0.02562299370765686,15.861902236938477,0.6264849901199341,0.12852999567985535,0.0,0.0,0.5975927114486694,-0.9487540125846863,0.45330365864586836,2,0.14101800322532654,0.0,0.0,False,3793.5,0.012488,False
41,0.03467613458633423,0.4844416379928589,1.6079169511795044,8.774438858032227,0.14391599595546722,0.0,0.0,-0.9306477308273315,-0.031116724014282227,5.0,3,0.14101800322532654,0.0,0.0,True,3793.56,0.002898,False
42,0.018365859985351562,0.9860719442367554,2.490833044052124,17.597923278808594,0.03747500106692314,0.0,0.0,-0.9632682800292969,0.9721438884735107,0.5362537111082081,0,0.2351759970188141,0.0,0.0,False,3793.68,0.197701,False
42,0.02828696370124817,0.980077862739563,4.210436820983887,15.95685863494873,0.1289989948272705,0.0,0.0,-0.9434260725975037,0.960155725479126,1.6782208215119834,1,0.2351759970188141,0.0,0.0,False,3793.74,0.106178,False
42,0.42216527462005615,0.07263025641441345,10.30358600616455,0.40767499804496765,0.20570799708366394,0.0,0.0,-0.1556694507598877,-0.8547394871711731,1.479401206738472,2,0.2351759970188141,0.0,0.0,False,3793.8,0.029468,False
42,0.6467739343643188,0.03641843795776367,12.927634239196777,0.7362130284309387,0.2273540049791336,0.0,0.0,0.2935478687286377,-0.9271631240844727,5.0,3,0.2351759970188141,0.0,0.0,True,3793.86,0.007823,False
43,0.96677565574646,0.026068955659866333,17.250778198242188,2.6061151027679443,-0.03811199963092804,0.0,0.0,0.9335513114929199,-0.9478620886802673,0.5689756168870923,0,-0.1966789960861206,0.0,0.0,False,3793.98,0.158567,False
43,0.8293454051017761,0.10835498571395874,13.48177719116211,5.272231101989746,-0.11931400001049042,0.0,0.0,0.6586908102035522,-0.7832900285720825,1.5084998638790104,1,-0.1966789960861206,0.0,0.0,False,3794.04,0.077365,False
43,0.042058855295181274,0.7206141352653503,0.10019899904727936,15.153261184692383,-0.1692350059747696,0.0,0.0,-0.9158822894096375,0.4412282705307007,0.9533612764644623,2,-0.1966789960861206,0.0,0.0,False,3794.1,0.027445,False
43,0.11523392796516418,0.1181958019733429,1.7755470275878906,2.893048048019409,-0.18759000301361084,0.0,0.0,-0.7695321440696716,-0.7636083960533142,5.0,3,-0.1966789960861206,0.0,0.0,True,3794.16,0.009089,False
44,0.037121474742889404,0.9750590324401855,2.833501100540161,17.41010856628418,0.03902500122785568,0.0,0.0,-0.9257570505142212,0.9501180648803711,0.7214805076937676,0,0.05111199989914894,0.0,0.0,False,3794.28,0.012087,False
44,0.8832930326461792,0.026643455028533936,17.27899932861328,0.919730007648468,0.056442998349666595,0.0,0.0,0.7665860652923584,-0.9467130899429321,5.0,1,0.05111199989914894,0.0,0.0,True,3794.34,0.005331,False
45,0.9830025434494019,0.018366515636444092,17.531084060668945,2.4962968826293945,-0.03835799917578697,0.0,0.0,0.9660050868988037,-0.9632669687271118,0.5433858696699145,0,-0.2349029928445816,0.0,0.0,False,3794.46,0.196545,False
45,0.9665409326553345,0.03810563683509827,15.733943939208984,4.358986854553223,-0.12907099723815918,0.0,0.0,0.933081865310669,-0.9237887263298035,1.6630994230408542,1,-0.2349029928445816,0.0,0.0,False,3794.52,0.105832,False
45,0.16773200035095215,0.5865713357925415,1.6825350522994995,13.403531074523926,-0.20177899301052094,0.0,0.0,-0.6645359992980957,0.173142671585083,1.3958984086380004,2,-0.2349029928445816,0.0,0.0,False,3794.58,0.033124,False
45,0.0453910231590271,0.6048280000686646,0.9388560056686401,12.06552505493164,-0.22079700231552124,0.0,0.0,-0.9092179536819458,0.2096560001373291,0.36218836414375905,3,-0.2349029928445816,0.0,0.0,False,3794.64,0.014106,False
45,0.26890528202056885,0.033768415451049805,4.879402160644531,1.174072027206421,-0.2295529991388321,0.0,0.0,-0.4621894359588623,-0.9324631690979004,5.0,4,-0.2349029928445816,0.0,0.0,True,3794.7,0.00535,False
46,0.03545370697975159,0.9676892757415771,2.786802053451538,17.276058197021484,0.038736000657081604,0.0,0.0,-0.9290925860404968,0.9353785514831543,0.6679405276255607,0,0.0996130034327507,0.0,0.0,False,3794.82,0.060877,False
46,0.2968233823776245,0.09527572989463806,6.991881847381592,0.8500999808311462,0.0823730006814003,0.0,0.0,-0.406353235244751,-0.8094485402107239,0.8398269470334053,1,0.0996130034327507,0.0,0.0,False,3794.88,0.01724,False
46,0.34081342816352844,0.08458960056304932,7.011413097381592,1.4966479539871216,0.09830299764871597,0.0,0.0,-0.3183731436729431,-0.8308207988739014,5.0,2,0.0996130034327507,0.0,0.0,True,3794.94,0.00131,False
47,0.017305225133895874,0.9867918491363525,2.4902749061584473,17.59166717529297,0.03892099857330322,0.0,0.0,-0.9653895497322083,0.9735836982727051,0.5404794353194239,0,0.24514900147914886,0.0,0.0,False,3795.06,0.206228,False
47,0.026658564805984497,0.9835762977600098,4.204164028167725,16.000532150268555,0.1311669945716858,0.0,0.0,-0.946682870388031,0.9671525955200195,1.684546240715657,1,0.24514900147914886,0.0,0.0,False,3795.12,0.113982,False
47,0.35129714012145996,0.08924314379692078,9.099120140075684,0.2883149981498718,0.2120780050754547,0.0,0.0,-0.2974057197570801,-0.8215137124061584,1.5585563696115021,2,0.24514900147914886,0.0,0.0,False,3795.18,0.033072,False
47,0.7461019158363342,0.034097641706466675,14.842823028564453,0.7611690163612366,0.2349119931459427,0.0,0.0,0.49220383167266846,-0.9318047165870667,0.4392979738568067,3,0.24514900147914886,0.0,0.0,False,3795.24,0.010237,False
47,0.03460174798965454,0.4346975088119507,1.5215100049972534,7.864474773406982,0.2491530030965805,0.0,0.0,-0.9307965040206909,-0.13060498237609863,5.0,4,0.24514900147914886,0.0,0.0,True,3795.3,0.004003,False
48,0.024950861930847168,0.9782851934432983,2.5926530361175537,17.472068786621094,0.03705500066280365,0.0,0.0,-0.9500982761383057,0.9565703868865967,0.5843146722946169,0,0.17691899836063385,0.0,0.0,False,3795.42,0.139864,False
48,0.04320800304412842,0.7190551161766052,3.8756730556488037,11.369588851928711,0.11664900183677673,0.0,0.0,-0.9135839939117432,0.43811023235321045,1.4959681208214164,1,0.17691899836063385,0.0,0.0,False,3795.48,0.06027,False
48,0.8190401792526245,0.018742293119430542,16.784278869628906,0.028627999126911163,0.1593009978532791,0.0,0.0,0.638080358505249,-0.9625154137611389,0.8192137116284369,2,0.17691899836063385,0.0,0.0,False,3795.54,0.017618,False
48,0.05671286582946777,0.20188161730766296,1.747694969177246,3.4241950511932373,0.175245001912117,0.0,0.0,-0.8865742683410645,-0.5962367653846741,5.0,3,0.17691899836063385,0.0,0.0,True,3795.6,0.001674,False
49,0.0171375572681427,0.9872820377349854,2.4786629676818848,17.609729766845703,0.03814899921417236,0.0,0.0,-0.9657248854637146,0.9745640754699707,0.5307785878663063,0,0.247966006398201,0.0,0.0,False,3795.72,0.209817,False
49,0.025906026363372803,0.984977126121521,4.187914848327637,16.029748916625977,0.13027599453926086,0.0,0.0,-0.9481879472732544,0.969954252243042,1.6784431375429572,1,0.247966006398201,0.0,0.0,False,3795.78,0.11769,False
49,0.3144288957118988,0.09936639666557312,8.465038299560547,0.18913200497627258,0.21306200325489044,0.0,0.0,-0.3711422085762024,-0.8012672066688538,1.5936052488815784,2,0.247966006398201,0.0,0.0,False,3795.84,0.034905,False
49,0.8005958795547485,0.034515827894210815,15.887520790100098,0.8147130012512207,0.23627899587154388,0.0,0.0,0.6011917591094971,-0.9309683442115784,0.44380476941871644,3,0.247966006398201,0.0,0.0,False,3795.9,0.011687,False
49,0.03026050329208374,0.4736708402633667,1.4980210065841675,8.580606460571289,0.2511489987373352,0.0,0.0,-0.9394789934158325,-0.0526583194732666,5.0,4,0.247966006398201,0.0,0.0,True,3795.96,0.003183,False
